http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=2522237,"Industry Canada","EMAG TECHNOLOGIES, INC.",2522237,2008-01-01,"Computer equipment - hardware and software","2008-01-01 - 2011-12-31",,16045.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=9201353401,"Industry Canada","TRANSFINITE SYSTEMS LTD.",9201353401,2008-01-01,"Computer equipment - hardware and software","2008-01-01 - 2008-12-31",,16355.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500261,"Industry Canada","CGI INFORMATION SYSTEMS AND",8500261,2008-01-02,"Information technology consultants","2008-01-02 - 2008-09-30",,34272.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020550,"Industry Canada","IMPACT GROUP (THE)",5020550,2008-01-02,"Management consulting","2008-01-02 - 2008-03-31",,21200.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500267,"Industry Canada","CGI INFORMATION SYSTEMS AND",8500267,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,31920.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500268,"Industry Canada","CGI INFORMATION SYSTEMS AND",8500268,2008-01-02,"Information technology consultants","2008-01-02 - 2008-06-30",,63798.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500274,"Industry Canada","CGI INFORMATION SYSTEMS AND",8500274,2008-01-02,"Information technology consultants","2008-01-02 - 2008-06-30",,186984.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020567,"Industry Canada","CLAUDE DUSSEAULT",5020567,2008-01-02,"Management consulting","2008-01-02 - 2008-03-31",,22500.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500277,"Industry Canada","CONSEILLERS EN INFORMATIQUES",8500277,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,603776.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506726,"Industry Canada","COOPER CONSULTING INC.",3506726,2008-01-02,"Management consulting","2008-01-02 - 2008-03-31",,14175.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506729,"Industry Canada","COOPER CONSULTING INC.",3506729,2008-01-02,"Management consulting","2008-01-02 - 2008-03-31",,10631.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500263,"Industry Canada","CORADIX TECHNOLOGY CONSULTING LTD.",8500263,2008-01-02,"Information technology consultants","2008-01-02 - 2008-05-30",,67266.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500269,"Industry Canada","CORADIX TECHNOLOGY CONSULTING LTD.",8500269,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,157500.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500271,"Industry Canada","CORADIX TECHNOLOGY CONSULTING LTD.",8500271,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,151200.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500275,"Industry Canada","CORADIX TECHNOLOGY CONSULTING LTD.",8500275,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,199500.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500276,"Industry Canada","CORADIX TECHNOLOGY CONSULTING LTD.",8500276,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,137813.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500259,"Industry Canada","AJILON CANADA INC",8500259,2008-01-02,"Information technology consultants","2008-01-02 - 2008-03-31",,37789.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504862,"Industry Canada","BARBARA PERSONNEL INC.",4504862,2008-01-02,"Temporary help services","2008-01-02 - 2008-03-31",,14294.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500260,"Industry Canada","BRAINHUNTER OTTAWA INC",8500260,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,75600.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500262,"Industry Canada","BRAINHUNTER OTTAWA INC",8500262,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,116676.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500264,"Industry Canada","BRAINHUNTER OTTAWA INC",8500264,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,116676.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500270,"Industry Canada","BRAINHUNTER OTTAWA INC",8500270,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,132300.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500272,"Industry Canada","BRAINHUNTER OTTAWA INC",8500272,2008-01-02,"Information technology consultants","2008-01-02 - 2008-11-27",,169785.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500273,"Industry Canada","BRAINHUNTER OTTAWA INC",8500273,2008-01-02,"Information technology consultants","2008-01-02 - 2008-04-30",,28665.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500278,"Industry Canada","BRAINHUNTER OTTAWA INC",8500278,2008-01-02,"Information technology consultants","2008-01-02 - 2008-12-31",,459900.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506707,"Industry Canada","CANON CANADA INC.",3506707,2008-01-02,"Rental of machinery, office furniture and fixtures and other equipment","2008-01-02 - 2010-12-31",,21948.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504872,"Industry Canada","QUANTUM MANAGEMENT SERVICES LTD.",4504872,2008-01-02,"Temporary help services","2008-01-02 - 2008-04-01",,12521.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504846,"Industry Canada",SPHERION,4504846,2008-01-02,"Temporary help services","2008-01-02 - 2008-03-31",,14755.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500258,"Industry Canada","VERITAAQ TECHNOLOGY HOUSE INC.",8500258,2008-01-02,"Information technology consultants","2008-01-02 - 2008-03-31",,38399.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3021399,"Industry Canada","ITEX INC.",3021399,2008-01-02,"Digital communications equipment for integrated voice, data (message/text, and computer) or image/video communications","2008-01-02 - 2009-12-31",,22449.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020492,"Industry Canada","LANGUAGE STUDIO (THE)",5020492,2008-01-02,"Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-01-02 - 2008-03-31",,11700.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504860,"Industry Canada","MAXSYS ABORIGINAL SERVICES",4504860,2008-01-02,"Temporary help services","2008-01-02 - 2008-05-16",,11791.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504861,"Industry Canada","MAXSYS ABORIGINAL SERVICES",4504861,2008-01-02,"Temporary help services","2008-01-02 - 2008-03-31",,10622.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020560,"Industry Canada","ONTARIO AEROSPACE COUNCIL",5020560,2008-01-02,"Management consulting","2008-01-02 - 2008-03-31",,24910.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020571,"Industry Canada","PF CONSULTATION INC.",5020571,2008-01-02,"Management consulting","2008-01-02 - 2008-03-31",,24327.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506749,"Industry Canada","&Eacute;COLE CREUSOT",3506749,2008-01-02,"Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-01-02 - 2008-03-07",,11340.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020548,"Industry Canada","FIRST CLASS LANGUAGE TRAINING",5020548,2008-01-02,"Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-01-02 - 2008-05-31",,24400.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506693,"Industry Canada","HILL &amp; KNOWLTON CANADA",3506693,2008-01-02,"Management consulting","2008-01-02 - 2008-06-30",,63120.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500266,"Industry Canada","CGI INFORMATION SYSTEMS AND",8500266,2008-01-02,"Information technology consultants","2008-01-02 - 2008-06-30",,57418.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020627,"Industry Canada","DEREK J IRELAND",5020627,2008-01-03,"Management consulting","2008-01-03 - 2008-03-14",,10500.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504856,"Industry Canada","QUANTUM MANAGEMENT SERVICES LTD.",4504856,2008-01-03,"Temporary help services","2008-01-03 - 2008-03-28",,15053.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504871,"Industry Canada","BP FLOATER STAFFING INC.",4504871,2008-01-03,"Temporary help services","2008-01-03 - 2008-09-30",,28577.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020570,"Industry Canada","POLICYWORKS INC.",5020570,2008-01-04,"Research contracts","2008-01-04 - 2008-03-31",,23520.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506763,"Industry Canada",INTERLANGUES,3506763,2008-01-04,"Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-01-04 - 2008-03-31",,30810.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506751,"Industry Canada","CONDAR CONSULTING INC",3506751,2008-01-07,"Management consulting","2008-01-07 - 2008-02-29",,21000.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504866,"Industry Canada","ACCESS CORPORATE TECHNOLOGIES",4504866,2008-01-07,"Temporary help services","2008-01-07 - 2008-05-23",,13920.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020576,"Industry Canada","A&Eacute;RONAISSANCE - AEROINSIGHT",5020576,2008-01-07,"Management consulting","2008-01-07 - 2008-03-31",,13209.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506761,"Industry Canada",APOSTROPHE,3506761,2008-01-07,"Translation services","2008-01-07 - 2009-03-31",,21000.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=8500265,"Industry Canada","BRAINHUNTER OTTAWA INC",8500265,2008-01-07,"Information technology consultants","2008-01-07 - 2008-12-31",,126000.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504864,"Industry Canada","QUANTUM MANAGEMENT SERVICES LTD.",4504864,2008-01-07,"Temporary help services","2008-01-07 - 2008-03-31",,13352.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=4504857,"Industry Canada","HARRINGTON STAFFING SERVICES LTD.",4504857,2008-01-07,"Temporary help services","2008-01-07 - 2008-05-23",,14421.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506774,"Industry Canada","&Eacute;COLE CREUSOT",3506774,2008-01-07,"Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-01-07 - 2008-03-31",,15552.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506777,"Industry Canada","&Eacute;COLE CREUSOT",3506777,2008-01-07,"Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-01-07 - 2008-05-23",,25462.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506762,"Industry Canada","&Eacute;COLE CREUSOT ENR.",3506762,2008-01-07,"Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-01-07 - 2008-03-28",,20820.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506759,"Industry Canada","ECONOTEC INC.",3506759,2008-01-07,"Management consulting","2008-01-07 - 2008-03-14",,26250.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3506734,"Industry Canada","FUJITSU CONSULTING (CANADA) INC.",3506734,2008-01-07,"Communications professional services not elsewhere specified","2008-01-07 - 2008-03-31",,61385.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=3021484,"Industry Canada","SOFTCHOICE CORPORATION",3021484,2008-01-07,"Computer software","2008-01-07 - 2008-01-28",,43326.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020589,"Industry Canada","ALBERTA CALIFORNIA VENTURE CHANNEL",5020589,2008-01-08,"Other professional services not otherwise specified","2008-01-08 - 2008-03-31",,10500.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020572,"Industry Canada","LUIGI ORSENIGO",5020572,2008-01-08,"Research contracts","2008-01-08 - 2008-03-07",,21200.00,
http://www.ic.gc.ca/app/ic/cr/cntrctDtls.do?lang=eng&qrtr=81&po=5020592,"Industry Canada","University of Otago",5020592,2008-01-08,"Management consulting","2008-01-08 - 2008-03-31",,15369.00,
